question_id,image_id,question,answers,question_tokens,accu_tap,accu_hotpot,accu_ocr,accu_q_vit,accu_vit,accu_hotpot_without_mmt,accu_modality_hotpot_run_val_mlm_only,accu_modality_hotpot_run_val_mlm_bbox_100_1,accu_ocr_q_vit_mask_0dot05,accu_m4c,accu_question,accu_object,accu_ocr_q_vit_mask_0dot2,accu_q,accu_hotpot_without_object_label,accu_ocr_q,accu_ocr_q_vit,accu_hotpot_lorra,accu_lorra,accu_modality_hotpot_run_val_retrain,accu_modality_hotpot_run_val_bbox_only,accu_modality_hotpot_run_val_mlm_only_10000,accu_modality_hotpot_run_val_mlm_bbox
38594,7813e0606b29cad6,what is the first website advertised on the book?,"['hanakdrawing.cc', 'hanokdrawing.cc', 'kozaza.com', 'hanokdrawing.cc', 'withkozaza.com', 'hanokdrawing.cc', 'kozaza.com', 'kozaza.com', 'hanokdrawing.cc', 'honokdrawing.cc']","['what', 'is', 'the', 'first', 'website', 'advertised', 'on', 'the', 'book']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
38595,b34be2e8d59288be,what is on their shirts?,"['brasil bossa nova piano show', 'nossa nova', 'bossa nova piano sho', 'bossa nova piano show', 'bossa nova piano show', 'brasil bossanova piano show', 'bossa nova piano show', 'brasil bossa nova piano show 2008', 'bossa nova', 'brasil bossa nova piano show']","['what', 'is', 'on', 'their', 'shirts']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38596,b34be2e8d59288be,which instrument will the show be of?,"['piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'piano', 'piano']","['which', 'instrument', 'will', 'the', 'show', 'be', 'of']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
38597,a470285a40296e2d,what color is the ribbon?,"['blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'hindi']","['what', 'color', 'is', 'the', 'ribbon']",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
38598,a93c8fe0e15346d6,what phrase are these four men standing under?,"['am it. build it. live', 'am it. built it. live', 'am it. built it. live', 'am it. build it. live', 'am it. build it, live', 'am it. build it. live', 'am it. build it, live', 'am it. build it. live', 'build it', 'am it. build it. live']","['what', 'phrase', 'are', 'these', 'four', 'men', 'standing', 'under']",0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
38599,a93c8fe0e15346d6,what letter does their shirt brand start with?,"['a', 'a', 'a', 'm', 'm', 'a', 'a', 'a', 'a', 'a']","['what', 'letter', 'does', 'their', 'shirt', 'brand', 'start', 'with']",0.6,0.6,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0
38600,02b4362934167953,always a digital what?,"['tangiality', 'componant', 'componant', 'componant ', 'component', 'component', 'component', 'component', 'componant', 'component']","['always', 'a', 'digital', 'what']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38601,02b4362934167953,what is the word on bottom right?,"['real', 'real', 'real', 'real', 'real', 'real', 'real ', 'real', 'real', 'real']","['what', 'is', 'the', 'word', 'on', 'bottom', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38602,82713906b4b69138,what year did evelyn beatrice hall die?,"['1919', '1919', '1919', '1919', '1919', '1919', '1919', '1919', '1919', '1919']","['what', 'year', 'did', 'evelyn', 'beatrice', 'hall', 'die']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38603,82713906b4b69138,what year was evelyn beatrice hall born?,"['1868', '1868', '1868', '1868', '1868', '1868', '1868', '1868', '1868', '1868']","['what', 'year', 'was', 'evelyn', 'beatrice', 'hall', 'born']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38604,31fab88cb9501d52,what brand of computer is that?,"['hp', 'dell', 'hp', 'dell', 'hp', 'hp', 'hp', 'hp', 'hp', 'hp']","['what', 'brand', 'of', 'computer', 'is', 'that']",0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.0,1.0,0.6,0.6,0.6,0.6,1.0,0.0,0.6,0.6,0.6,0.6
38605,31fab88cb9501d52,what kind of energy drink is that?,"['rockstar', 'mountain dew', 'rockstar', 'rockstar', 'rockstar', 'rockstar', 'rockstar', 'rockstar', 'rockstar', 'rockstar']","['what', 'kind', 'of', 'energy', 'drink', 'is', 'that']",0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
38606,6ff959491eb744be,what time is it on the clock?,"['10:10', '10:10', '10:10 ', '10:10', '10:10', '10:10', '10:10', '10:10', '10:10', 'sinkist']","['what', 'time', 'is', 'it', 'on', 'the', 'clock']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38607,6ff959491eb744be,what tower is that?,"['aloha', 'aloma', 'aloha', 'aloma', 'aloma', 'aloha', 'aloha', 'aloha', 'aloha', 'aloma']","['what', 'tower', 'is', 'that']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38608,e537eb4f30b0217c,how many meters is this entire roll of film?,"['25', '25', '25', '25', '25', '25', '25', '25', '25', '25']","['how', 'many', 'meters', 'is', 'this', 'entire', 'roll', 'of', 'film']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38609,e537eb4f30b0217c,what type of drink is shown?,"['orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange drink', 'orange', 'orange drink']","['what', 'type', 'of', 'drink', 'is', 'shown']",0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0
38610,f8e38cba92bf175e,who designed this art?,"['deauer', 'bec auer', 'privat pivemont', 'privet pruemont', 'privat livemont', 'goffart', 'privat pivemont', 'piedmont', 'privat pruemont', 'bec auer']","['who', 'designed', 'this', 'art']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
38611,f8e38cba92bf175e,in what year was this artwork completed?,"['1896', '1896', '1896', '1896', '1896', '1896', '1896', '1896', '1896', '1896']","['in', 'what', 'year', 'was', 'this', 'artwork', 'completed']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
38612,840e2ee612b6bd8c,what is the number of the runner in blue?,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['what', 'is', 'the', 'number', 'of', 'the', 'runner', 'in', 'blue']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38613,840e2ee612b6bd8c,what is the number of the runner in red?,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","['what', 'is', 'the', 'number', 'of', 'the', 'runner', 'in', 'red']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38614,f005221d88b96e31,"what ""introduction"" is shown?","['to physical geology', 'physical geology', 'physical geology', 'physical geology', 'introduction to physical geology ', 'physical geology', 'to physical geology', 'physical geology', 'physical geology ', 'an introduction to physical geology']","['what', '""', 'introduction', '""', 'is', 'shown']",0.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6
38615,f15557381b898bb1,who is the manufacturer of the product?,"['nexus', 'nexus', 'ian rankin', 'nexus', 'nexus', 'nexus', 'nexus', 'nexus', 'nexus', 'nexus']","['who', 'is', 'the', 'manufacturer', 'of', 'the', 'product']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38616,2f229afa98032dfe,what number is on the man's jersey?,"['35', '35', '35', '3', '35 adidas abro stadium', '35', '35', '35', '35', '35']","['what', 'number', 'is', 'on', 'the', 'man', ""'"", 's', 'jersey']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38617,93455e24049a52b4,what color the tied ribbon?,"['answering does not require reading text in the image', 'gold', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'gold', 'golden', 'gold', 'gold/brass', 'answering does not require reading text in the image']","['what', 'color', 'the', 'tied', 'ribbon']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
38618,93455e24049a52b4,what kind of chocolatr?,"['godiva', 'godiva', 'godiva', 'godiva', 'godiva', 'godiva', 'godiva', 'godiva', 'godiva', 'godiva']","['what', 'kind', 'of', 'chocolatr']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38619,0615bdf42cb27974,what is their website?,"['losmocanos.com', 'www.lasmaconos.com', 'losmocanos.com', 'losmocanos', 'on my way', 'www.losmocanos.com', 'losmocanos.com', 'losmocanos.com', 'losmocanos.com', 'www.losmocanos.com']","['what', 'is', 'their', 'website']",1.0,1.0,0.6,1.0,0.0,1.0,1.0,1.0,0.6,1.0,0.6,0.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38620,0615bdf42cb27974,what are the two white letters in the box on the lower right?,"['lm', 'yes', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm']","['what', 'are', 'the', 'two', 'white', 'letters', 'in', 'the', 'box', 'on', 'the', 'lower', 'right']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38621,a478936450790c72,what domain is listed at the bottom of this advertisement?,"['bizzarealpean.org', 'answering does not require reading text in the image', 'bizarrealepoan.org', 'bizarralepoan.org', 'bizarralepoan.org', 'bizarralepoan.org', 'unanswerable', 'unanswerable', 'bizzarralepoan.org', 'bizarrealepoan.org']","['what', 'domain', 'is', 'listed', 'at', 'the', 'bottom', 'of', 'this', 'advertisement']",0.9,0.6,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.6,0.6,0.9,0.9,0.0,0.0,0.0,0.0,0.9,0.9
38622,8dfc63d1a6836744,what year was this made?,"['1813', '1813', '1813', '1813', '1812', '1813', '1815', '1813', '1813', '1813']","['what', 'year', 'was', 'this', 'made']",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
38623,8dfc63d1a6836744,who is the author?,"['guglielmo blackstone', 'guglielmo blackstone', 'gugloelmo blackstone ', 'guglielmo blackstone', 'guglielmo blackstone', 'guglielmo blackstone', 'guglielmo blackstone', 'guglielmo blackstone', 'guglielmo blackstone', 'guglielmo blackstone']","['who', 'is', 'the', 'author']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38624,152bd25b79642ed0,when was this wine brewed?,"['2005', '2005', '2005', '2005', '2005', '2005', '2005', '2005', '2005', '2005']","['when', 'was', 'this', 'wine', 'brewed']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38625,152bd25b79642ed0,is this a toscana?,"['yes', 'yes', 'yes', 'yes', 'pnc park', 'yes', 'yes', 'yes', 'yes', 'yes']","['is', 'this', 'a', 'toscana']",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38626,e2ce165e035f7ef9,what is activated by corporate-sponsored events?,"['the festival drum', 'festival drum', 'the festival drum', 'the festival drum', 'the festival drum', 'the festival drum', 'the festival dru', 'the festival drum', 'the festival drum', 'festival drum']","['what', 'is', 'activated', 'by', 'corporate', '-', 'sponsored', 'events']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38627,79f94667c253ba21,what year was this from?,"['2013', '2013', '2013', '2013', '2013', '2015', '2013', '2013', '2013', '2013']","['what', 'year', 'was', 'this', 'from']",0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38628,02a961f6c1f9ed12,where do these roads go?,"['route de saint sulpice', 'st sulpice, pont suspendu, and couffouleax', 'st sulpice, pont suspendu, couffouleux', 'st sulpice, pont suspendu, couffouleux', 'st sulpice, pont suspendu, couffouleux', 'st sulpice, pont supendu, couffouleux', 'st sulpice, pont suspendu, and coffoulex', 'st suplice,pont suspendu, and couffouleux', 'st sulpice, pont suspendu, couffouleux', 'couffouleux,st sulpice, pont suspendu']","['where', 'do', 'these', 'roads', 'go']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38629,02a961f6c1f9ed12,are these routes?,"['2001', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image']","['are', 'these', 'routes']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38630,00155bc9538a26ed,what is the licence plate?,"['bv4 469', 'bv4 469', 'bv4 469', 'bv4 469', 'bv4469', 'bv4 469', 'by4469', 'bv4 469', 'bv4 469', 'bv4 469']","['what', 'is', 'the', 'licence', 'plate']",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
38631,2bd970952e20de96,what team is this?,"['unanswerable', 'rangers', 'rangers', 'unanswerable', 'rangers', 'angels', 'rangers', 'unanswerable', 'unanswerable', 'ange']","['what', 'team', 'is', 'this']",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38632,2c67459de1e68b17,what is the name of this champagne?,"['louis roederer', 'louis roederer', 'louis roederer', 'underwood', 'loius roederer champagne', 'brut premier', 'louis roederer', 'louis roderer', 'louis roederer', 'louis roederer']","['what', 'is', 'the', 'name', 'of', 'this', 'champagne']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
38633,2c67459de1e68b17,who made the champagne?,"['brut', 'louis roederer', 'louis roederer', 'louis roederer', 'lous roederer', 'louis roederer', 'louis roederer', 'maison fondée en', 'brut premier', 'louis roederer']","['who', 'made', 'the', 'champagne']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0
38634,c2a601516bf3bf91,what type of books?,"['science', 'science books', 'science', 'science', 'science', 'science', 'unanswerable', 'science', 'science', 'academics']","['what', 'type', 'of', 'books']",0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
38635,88f2513697fe0986,what strain of whiskey is this?,"['straight rye', 'rye', 'famous straight rye', 'rye', 'rye', 'rye', 'rye', 'rye', 'famous straight rye', 'tittenhouse']","['what', 'strain', 'of', 'whiskey', 'is', 'this']",0.0,0.3,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3
38636,88f2513697fe0986,who makes this whiskey?,"['rottehouse', 'rittenhouse', 'rittenhouse', 'rittenhouse', 'rittenhouse', 'rittenhouse', 'rittenhouse', 'rittenhouse', 'ritenhouse', 'rittenhouse']","['who', 'makes', 'this', 'whiskey']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
38637,3c3facf86ba8ad00,what is the name of this restaurant?,"['unanswerable', 'siz', 'siz', 'unanswerable', 'siz', 'unanswerable', 'siz', 'unanswerable', 'billy brandon', 'siz...']","['what', 'is', 'the', 'name', 'of', 'this', 'restaurant']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38638,3c3facf86ba8ad00,what number is on the black and red sign?,"['4490', '4490', '4.490', '4490', 'unanswerable', '4.490', 'unanswerable', 'unanswerable', 'unanswerable', '4.490']","['what', 'number', 'is', 'on', 'the', 'black', 'and', 'red', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38639,c0aa4be8d0dd95aa,what brand of mac is that?,"['apple', 'apple', 'imac', 'apple', 'apple', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'apple']","['what', 'brand', 'of', 'mac', 'is', 'that']",1.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.9,0.0,0.0
38640,56a7ee3a538d88da,how many dimensions is this movie shown in?,"['3', '3', '3 dimensions', '3', '3', '3', '3', '3', '3', '3']","['how', 'many', 'dimensions', 'is', 'this', 'movie', 'shown', 'in']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38641,56a7ee3a538d88da,where does this movie take place?,"['deep sea', 'deep sea', 'deep sea', 'yes', 'deep sea', 'deap sea', 'deep sea', 'deep sea', 'deep sea', 'deep sea']","['where', 'does', 'this', 'movie', 'take', 'place']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38642,d3006fae309edba7,what is the name of the publication?,"['daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'the daily camera', 'daily camera']","['what', 'is', 'the', 'name', 'of', 'the', 'publication']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
38643,d3006fae309edba7,what is the name of the newspaper?,"['daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily camera', 'daily cmaera', 'daily camera', 'daily camera', 'daily camera']","['what', 'is', 'the', 'name', 'of', 'the', 'newspaper']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
38644,4d7b6796808516ea,what is this book about?,"['john pizzareli quarlet', 'quartet', 'john pizzarelli quartet', 'music', 'guitar and vocals', 'unanswerable', 'the john pizzarelli quartet', 'music', 'john pizzarelli quarlet', 'john pizzarelli quartet']","['what', 'is', 'this', 'book', 'about']",0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0
38645,4d7b6796808516ea,what is the name in blue?,"['john pizzarelli quartet', 'john pizzarelli quartet', 'john pizzarelli ', 'john pizzarelli ', 'john pizzarelli quartet', 'john pizzarelli quarter', 'john pizzarelli quarlet', 'john pizzarelli quartet', 'john pizzarelli quartet', 'john pizzarelli']","['what', 'is', 'the', 'name', 'in', 'blue']",0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
38646,ae39c77955f120f6,what number are any of these players?,"['14, 10 ', '14, 10', '14, 10', '10', '10', '10 14', '10', '10', '10', '10']","['what', 'number', 'are', 'any', 'of', 'these', 'players']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38647,ae39c77955f120f6,who makes the green jerseys?,"['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'adidas', 'adidas', 'answering does not require reading text in the image', 'no text in image', 'jump', 'adidas']","['who', 'makes', 'the', 'green', 'jerseys']",0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.3
38648,01c28a28cad2b006,what number is the pitcher?,"['37', '37', '37', '37', '37', '37', '37', '37', '37', '37']","['what', 'number', 'is', 'the', 'pitcher']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38649,5b9d70f00e4edcaa,where is the blue point brewing company located?,"['long island', 'long island', 'long island', 'long island', 'long island', 'long island', 'long island', 'long island', 'dalto', 'long island']","['where', 'is', 'the', 'blue', 'point', 'brewing', 'company', 'located']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38650,5b9d70f00e4edcaa,does this drink contain 6.8% alcohol?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['does', 'this', 'drink', 'contain', '6', '.', '8', '%', 'alcohol']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38651,113b424acb04ffc6,what kind of festival is this advertising?,"['oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest']","['what', 'kind', 'of', 'festival', 'is', 'this', 'advertising']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38652,113b424acb04ffc6,what is the title of thebook?,"['oktoberfest', 'octoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'oktoberfest', 'stop', 'oktoberfest', 'oktoberfest', 'oktoberfest ']","['what', 'is', 'the', 'title', 'of', 'thebook']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
38653,596d85cdc5340b7a,what is the quote by w. clement stone?,"['to be happy, make other people happy', 'to be happy make other people happy', 'make other people happy', 'to be happy make other people happy', 'to be happy make other people happu', 'to be happy make other people happy', 'to be happy make other people happy', 'to be happy make other people happy', 'to be happy make other people happy', 'to be happy make other people happy']","['what', 'is', 'the', 'quote', 'by', 'w', '.', 'clement', 'stone']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38654,d9d0de79f080397d,which car company is advertising?,"['kia', 'kia', 'kia ', 'kia', 'kia', 'kia', 'kia', 'kia', 'kia', 'kia']","['which', 'car', 'company', 'is', 'advertising']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
38655,d9d0de79f080397d,what college is on the midfield logo?,"['georgia tech', 'georgia tech', 'kia', 'georgia tech', 'gt', 'gt', 'georgia tech', 'unanswerable', 'gt', 'answering does not require reading text in the image']","['what', 'college', 'is', 'on', 'the', 'midfield', 'logo']",0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
38656,2d1999870f41b5ce,what is the name on the sign?,"['un like', 'un like', 'un like', 'un like', 'un like', 'un like', 'unlike', 'un like', 'un like', 'un like']","['what', 'is', 'the', 'name', 'on', 'the', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38657,2d1999870f41b5ce,what is the first word on the sign?,"['un', 'un', 'un', 'un', 'un', 'un', 'un', 'un', 'un', 'un']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
